PhiDot;Phi;Temp;kf 
40;0.05;1100;950.265
40;0.05;1200;773.193
40;0.075;900;144.988
40;0.075;1000;122.632
40;0.075;1100;103.91
40;0.075;1200;842.783
40;0.1;900;156.2
40;0.1;1000;132.424
40;0.1;1100;112.673
40;0.1;1200;898.574
40;0.125;900;166.758
40;0.125;1000;140.833
40;0.125;1100;118.676
40;0.125;1200;939.367
40;0.15;900;175.715
40;0.15;1000;147.681
40;0.15;1100;124.558
40;0.15;1200;990.359
40;0.175;900;182.537
40;0.175;1000;153.328
40;0.175;1100;129.3
40;0.175;1200;102.275
40;0.2;900;189.418
40;0.2;1000;158.133
40;0.2;1100;133.022
40;0.2;1200;104.975
40;0.225;900;194.756
40;0.225;1000;161.677
40;0.225;1100;136.383
40;0.225;1200;107.795
40;0.25;900;198.968
40;0.25;1000;165.702
40;0.25;1100;139.204
40;0.25;1200;110.254
40;0.275;900;203.061
40;0.275;1000;168.405
40;0.275;1100;142.625
40;0.275;1200;112.174
40;0.3;900;205.433
40;0.3;1000;171.348
40;0.3;1100;144.066
40;0.3;1200;114.274
40;0.325;900;208.221
40;0.325;1000;174.232
40;0.325;1100;146.767
40;0.325;1200;115.653
40;0.35;900;210.891
40;0.35;1000;175.613
40;0.35;1100;148.688
40;0.35;1200;117.513
40;0.375;900;213.263
40;0.375;1000;177.295
40;0.375;1100;150.429
40;0.375;1200;118.713
40;0.4;900;214.391
40;0.4;1000;178.977
40;0.4;1100;151.329
40;0.4;1200;119.913
40;0.425;900;216.823
40;0.425;1000;180.419
40;0.425;1100;152.649
40;0.425;1200;120.933
40;0.45;900;219.017
40;0.45;1000;182.221
40;0.45;1100;153.55
40;0.45;1200;121.352
40;0.475;900;220.204
40;0.475;1000;183.362
40;0.475;1100;154.51
40;0.475;1200;121.352
40;0.5;900;220.382
40;0.5;1000;184.263
40;0.5;1100;155.29
40;0.5;1200;121.352
40;0.525;900;221.568
40;0.525;1000;185.405
40;0.525;1100;154.69
40;0.525;1200;121.652
40;0.55;900;222.695
40;0.55;1000;186.666
40;0.55;1100;154.51
40;0.55;1200;120.993
40;0.575;900;223.941
40;0.575;1000;187.927
40;0.575;1100;154.51
40;0.575;1200;120.513
40;0.6;900;225.127
40;0.6;1000;188.228
40;0.6;1100;154.51
40;0.6;1200;119.973
40;0.625;900;225.364
40;0.625;1000;189.309
40;0.625;1100;154.51
40;0.625;1200;119.973
40;0.65;900;226.254
40;0.65;1000;190.45
40;0.65;1100;154.51
40;0.65;1200;119.373
40;0.675;900;227.203
40;0.675;1000;190.45
40;0.675;1100;154.51
40;0.675;1200;118.533
40;0.7;900;228.212
40;0.7;1000;191.291
40;0.7;1100;154.51
40;0.7;1200;117.813
100;0.05;900;147.658
100;0.05;1000;126.897
100;0.05;1100;101.149
100;0.05;1200;848.782
100;0.075;900;165.928
100;0.075;1000;138.791
100;0.075;1100;111.593
100;0.075;1200;928.569
100;0.1;900;180.461
100;0.1;1000;148.462
100;0.1;1100;119.516
100;0.1;1200;998.758
100;0.125;900;191.612
100;0.125;1000;156.271
100;0.125;1100;126.659
100;0.125;1200;105.515
100;0.15;900;201.4
100;0.15;1000;162.819
100;0.15;1100;132.121
100;0.15;1200;111.214
100;0.175;900;208.993
100;0.175;1000;168.285
100;0.175;1100;136.983
100;0.175;1200;115.953
100;0.2;900;217.06
100;0.2;1000;173.751
100;0.2;1100;141.965
100;0.2;1200;120.753
100;0.225;900;222.043
100;0.225;1000;178.076
100;0.225;1100;145.687
100;0.225;1200;123.332
100;0.25;900;226.847
100;0.25;1000;181.68
100;0.25;1100;147.848
100;0.25;1200;126.452
100;0.275;900;230.644
100;0.275;1000;185.224
100;0.275;1100;150.429
100;0.275;1200;128.851
100;0.3;900;233.55
100;0.3;1000;188.168
100;0.3;1100;152.469
100;0.3;1200;130.111
100;0.325;900;236.516
100;0.325;1000;190.27
100;0.325;1100;154.63
100;0.325;1200;130.951
100;0.35;900;238.474
100;0.35;1000;193.033
100;0.35;1100;156.611
100;0.35;1200;132.031
100;0.375;900;239.779
100;0.375;1000;194.655
100;0.375;1100;157.571
100;0.375;1200;133.171
100;0.4;900;241.321
100;0.4;1000;195.796
100;0.4;1100;159.552
100;0.4;1200;134.25
100;0.425;900;243.634
100;0.425;1000;198.139
100;0.425;1100;160.693
100;0.425;1200;134.25
100;0.45;900;244.761
100;0.45;1000;200.662
100;0.45;1100;161.713
100;0.45;1200;135.09
100;0.475;900;246.304
100;0.475;1000;201.503
100;0.475;1100;162.673
100;0.475;1200;135.63
100;0.5;900;247.312
100;0.5;1000;202.584
100;0.5;1100;163.814
100;0.5;1200;135.63
100;0.525;900;247.549
100;0.525;1000;203.786
100;0.525;1100;165.615
100;0.525;1200;135.63
100;0.55;900;249.329
100;0.55;1000;204.927
100;0.55;1100;166.515
100;0.55;1200;135.63
100;0.575;900;249.507
100;0.575;1000;206.429
100;0.575;1100;167.475
100;0.575;1200;135.63
100;0.6;900;249.507
100;0.6;1000;207.69
100;0.6;1100;168.076
100;0.6;1200;135.63
100;0.625;900;250.337
100;0.625;1000;208.831
100;0.625;1100;168.076
100;0.625;1200;135.63
100;0.65;900;250.574
100;0.65;1000;209.913
100;0.65;1100;169.036
100;0.65;1200;135.63
100;0.675;900;250.574
100;0.675;1000;210.874
100;0.675;1100;169.036
100;0.675;1200;135.63
100;0.7;900;251.702
100;0.7;1000;211.715
100;0.7;1100;169.636
100;0.7;1200;135.63
